,place_code,ItemID,address,local,category
180,STORE_GB0181,얌미타이,서울 강북구 오패산로31길 43 1층,(지번) 미아동 75-89,태국음식
181,STORE_GB0182,와우왕십리곱창,서울 강북구 노해로 97 1층,(지번) 수유동 252-121,"곱창,막창"
182,STORE_GB0183,황소곱창,서울 강북구 덕릉로 96,(지번) 미아동 159-54,"곱창,막창"
183,STORE_GB0184,귀품찬곽만근갈비탕 수유직영점,서울 강북구 노해로 3 2층 20~204호,(지번) 수유동 45-1,갈비
184,STORE_GB0185,화로몽 미아사거리점,서울 강북구 월계로3길 66-3,(지번) 미아동 55-48,닭요리
185,STORE_GB0186,삼양시장떡볶이순대,서울 강북구 솔매로 46,(지번) 미아동 833-36,떡볶이
186,STORE_GB0187,석가갈비냉면 수유점,서울 강북구 한천로 1160,(지번) 수유동 273-64,갈비
187,STORE_GB0188,하늘아래작은마을,서울 강북구 삼양로181길 253,(지번) 우이동 292-1,한식
188,STORE_GB0189,동네맛집족발 수유동점,서울 강북구 도봉로87길 23,(지번) 수유동 224-14,"족발,보쌈"
189,STORE_GB0190,오늘통닭 수유본점,서울 강북구 도봉로 384,(지번) 번동 464-8,치킨
190,STORE_GB0191,단풍관,서울 강북구 한천로139나길 19 1층,(지번) 수유동 192-14,"호프,요리주점"
191,STORE_GB0192,초원가든,서울 강북구 삼양로181길 251,(지번) 우이동 산 79-1,한식
192,STORE_GB0193,백란,서울 강북구 삼양로181길 201-20,(지번) 우이동 244-3,카페
193,STORE_GB0194,남도묵은지 수유점,서울 강북구 한천로140길 23-6 삼성빌딩 1층,(지번) 수유동 175-7,한식
194,STORE_GB0195,스시신,서울 강북구 도봉로95길 17,(지번) 수유동 175-5,"초밥,롤"
195,STORE_GB0196,연탄집,서울 강북구 오패산로77길 31,(지번) 번동 447-3,"육류,고기"
196,STORE_GB0197,할머니왕족발보쌈,서울 강북구 노해로8가길 12,(지번) 수유동 224-27,"족발,보쌈"
197,STORE_GB0198,노랑통닭 미아점,서울 강북구 도봉로10가길 16,(지번) 미아동 55-38,치킨
198,STORE_GB0199,삼천포,서울 강북구 한천로 1052,(지번) 수유동 177-39,삼겹살
199,STORE_GB0200,양촌리화로구이,서울 강북구 도봉로 367,(지번) 수유동 174-12,갈비
200,STORE_GB0201,이씨부엌,서울 강북구 노해로8가길 32,(지번) 수유동 222-73,일본식주점
201,STORE_GB0202,숲속앵두나무,서울 강북구 덕릉로40다길 33-38,(지번) 번동 526-83,애견카페
202,STORE_GB0203,베틀아구찜 베틀1호점,서울 강북구 한천로131길 27,(지번) 번동 416-122,아구
203,STORE_GB0204,이화순대국전문,서울 강북구 노해로 55,(지번) 수유동 30-25,순대
204,STORE_GB0205,엔제리너스 수유역점,서울 강북구 도봉로 333,(지번) 수유동 229-5,커피전문점
205,STORE_GB0206,감골오리,서울 강북구 4.19로 68,(지번) 수유동 563-91,오리
206,STORE_GB0207,장곱창,서울 강북구 한천로 1047,(지번) 수유동 190-5,"곱창,막창"
207,STORE_GB0208,크래미김밥우동집 본점,서울 강북구 노해로 117,(지번) 수유동 678-11,분식
208,STORE_GB0209,두메골,서울 강북구 삼양로 187,(지번) 미아동 703-147,"족발,보쌈"
209,STORE_GB0210,애정훠궈,서울 강북구 한천로139길 39 2층,(지번) 수유동 191-78,중화요리
210,STORE_GB0211,석관동떡볶이 수유점,서울 강북구 도봉로87길 14,(지번) 수유동 191-76,떡볶이
211,STORE_GB0212,연포생선구이전문점,서울 강북구 덕릉로28길 65,(지번) 미아동 187-51,"해물,생선"
212,STORE_GB0213,싱싱오징어바다 미아삼거리점,서울 강북구 도봉로8길 25,(지번) 미아동 860-23,"해물,생선"
213,STORE_GB0214,속초할머니감자탕,서울 강북구 인수봉로58길 4-11,(지번) 수유동 422-13,감자탕
214,STORE_GB0215,오케이크 수유점,서울 강북구 도봉로87길 38 1층 102호,(지번) 수유동 222-65,"제과,베이커리"
215,STORE_GB0216,대구반야월막창 서울우이점,서울 강북구 삼양로 459,(지번) 수유동 331-2,"곱창,막창"
216,STORE_GB0217,풍천민물장어,서울 강북구 한천로 1170-1,(지번) 수유동 279-80,장어
217,STORE_GB0218,제주밀면촌 수유직영점,서울 강북구 인수봉로67길 7,(지번) 수유동 521-22,국수
218,STORE_GB0219,시골농장,서울 강북구 한천로 1178,(지번) 수유동 279-48,"육류,고기"
219,STORE_GB0220,시래기화덕생선구이,서울 강북구 4.19로 61-1 1층,(지번) 수유동 563-45,"해물,생선"
220,STORE_GB0221,천유향샤브샤브훠궈뷔페 수유점,서울 강북구 한천로 1042 2층,(지번) 수유동 177-49,샤브샤브
221,STORE_GB0222,소희네,서울 강북구 도봉로10길 67 1층,(지번) 미아동 860-256,"제과,베이커리"
222,STORE_GB0223,웰빙옹심이 메밀칼국수,서울 강북구 노해로 99-1,(지번) 수유동 252-111,국수
223,STORE_GB0224,투썸플레이스 북서울꿈의숲점,서울 강북구 월계로 183 1층,(지번) 번동 105-1,커피전문점
224,STORE_GB0225,다온식당,서울 강북구 덕릉로40길 14,(지번) 번동 437-17,한식
225,STORE_GB0226,독도게찜,서울 강북구 노해로 17,(지번) 수유동 2-39,"게,대게"
226,STORE_GB0227,우리할매떡볶이 수유점,서울 강북구 노해로 55,(지번) 수유동 30-25,떡볶이
227,STORE_GB0228,마포감자국,서울 강북구 삼양로 501,(지번) 수유동 279-2,한식
228,STORE_GB0229,카페다담,서울 강북구 덕릉로 64,(지번) 수유동 48-73,디저트카페
229,STORE_GB0230,월곡동전라도곱창,서울 강북구 월계로7나길 28,(지번) 미아동 54-174,"곱창,막창"
230,STORE_GB0231,경참치,서울 강북구 도봉로82길 26 1층,(지번) 번동 448-9,참치회
231,STORE_GB0232,바우네곱창,서울 강북구 한천로132길 57 1층,(지번) 번동 464-17,"곱창,막창"
232,STORE_GB0233,수산시장 수유분점,서울 강북구 노해로 41 동아빌딩 1층,(지번) 수유동 30-20,회
233,STORE_GB0234,모록도새기,서울 강북구 한천로140길 11-3,(지번) 수유동 177-22,"육류,고기"
234,STORE_GB0235,정스시,서울 강북구 한천로 1039,(지번) 수유동 190-9,"초밥,롤"
235,STORE_GB0236,오장동함흥냉면,서울 강북구 솔샘로48길 3,(지번) 미아동 1345-7,냉면
236,STORE_GB0237,진미숯불닭갈비,서울 강북구 한천로140길 21 1층,(지번) 수유동 176-57,닭요리
237,STORE_GB0238,범프리카인생치킨 미아점,서울 강북구 솔샘로 291 1층 104호,(지번) 미아동 707-5,치킨
238,STORE_GB0239,하오런,서울 강북구 오현로 137,(지번) 번동 148-496,중화요리
239,STORE_GB0240,양촌리,서울 강북구 도봉로 308 2층,(지번) 번동 449-1,"육류,고기"
240,STORE_GB0241,구석집 수유점,서울 강북구 노해로 53 1층,(지번) 수유동 30-42,"해물,생선"
241,STORE_GB0242,이흥선참치 미아직영점,서울 강북구 도봉로10길 40 1층,(지번) 미아동 72-3,참치회
242,STORE_GB0243,셀프장어세상직판장 미아점,서울 강북구 도봉로 90 1층,(지번) 미아동 98-4,장어
243,STORE_GB0244,한옥쌈밥,서울 강북구 도봉로10다길 9,(지번) 미아동 75-152,쌈밥
244,STORE_GB0245,탐나종합어시장 수유광산사거리점,서울 강북구 한천로 1075 1층,(지번) 수유동 188-7,회
245,STORE_GB0246,신촌서서갈비,서울 강북구 한천로 1071,(지번) 수유동 189-49,갈비
246,STORE_GB0247,도미노피자 번동점,서울 강북구 덕릉로 147,(지번) 번동 411-103,피자
247,STORE_GB0248,어사출또 수유점,서울 강북구 한천로140길 25,(지번) 수유동 175-64,회
248,STORE_GB0249,써브웨이 수유역점,서울 강북구 오패산로 417,(지번) 번동 446-46,샌드위치
249,STORE_GB0250,카페백야,서울 강북구 노해로21길 7 1층,(지번) 수유동 251-10,카페
250,STORE_GB0251,옛날농장,서울 강북구 월계로7나길 42-1,(지번) 송중동 54-193,한식
