Address (Store1),Address (Store1) - 분할 2,Catrgory Code (Store1),Local Code (Store1),Store Code (Store1),Store Name (Store1)
서울 서대문구 신촌로 87-8 1층,서대문구,수제비,(지번) 창천동 30-10,STORE_SDM00093,신촌수제비
서울 서대문구 신촌로 73 거화빌딩 지하1층,서대문구,패밀리레스토랑,(지번) 창천동 72-14,STORE_SDM00094,애슐리퀸즈 신촌점
서울 서대문구 신촌로 87-12 1층~5층,서대문구,디저트카페,(지번) 창천동 30-45,STORE_SDM00095,카페미뇽 신촌점
서울 서대문구 연세로5길 26-7,서대문구,베트남음식,(지번) 창천동 62-9,STORE_SDM00096,미분당 신촌2호점
서울 서대문구 연희로 36,서대문구,중화요리,(지번) 연희동 353-94,STORE_SDM00097,편의방
서울 서대문구 홍제천로 76,서대문구,"육류,고기",(지번) 연희동 519-199,STORE_SDM00098,연탄생고기집
서울 서대문구 연세로12길 23 1층,서대문구,"육류,고기",(지번) 창천동 2-2,STORE_SDM00099,공복
서울 서대문구 이화여대7길 30 2층,서대문구,중화요리,(지번) 대현동 37-3,STORE_SDM00100,화상손만두
서울 서대문구 연희로11길 18 1층,서대문구,양식,(지번) 연희동 132-18,STORE_SDM00101,마우디
서울 서대문구 연세로 27-1 대성빌딩 3층,서대문구,닭요리,(지번) 창천동 33-27,STORE_SDM00102,대포찜닭
서울 서대문구 명물길 10,서대문구,양식,(지번) 창천동 18-1,STORE_SDM00103,롤링파스타 신촌점
서울 서대문구 성산로 527 하늬솔빌딩 1층,서대문구,이탈리안,(지번) 대신동 85-1,STORE_SDM00104,식탁 하늬솔점
"서울 서대문구 연희로4길 10 1,2층",서대문구,디저트카페,(지번) 창천동 441,STORE_SDM00105,베어스덴
서울 서대문구 연세로11길 14,서대문구,"호프,요리주점",(지번) 창천동 52-158,STORE_SDM00106,금별맥주
서울 서대문구 명물길 50-7,서대문구,중화요리,(지번) 창천동 5-35,STORE_SDM00107,완차이
서울 서대문구 연세로4길 62,서대문구,"돈까스,우동",(지번) 창천동 5-70,STORE_SDM00108,부엉이돈가스 신촌점
서울 서대문구 충정로6안길 54,서대문구,"족발,보쌈",(지번) 미근동 31-14,STORE_SDM00109,서대문족발 본점
서울 서대문구 연희로 144,서대문구,커피전문점,(지번) 연희동 87-8,STORE_SDM00110,스타벅스 연희DT점
서울 서대문구 연희로 81-9 1층,서대문구,냉면,(지번) 연희동 193-13,STORE_SDM00111,평택고여사집냉면
서울 서대문구 연희맛로 22,서대문구,중식,(지번) 연희동 188-69,STORE_SDM00112,오향만두
서울 서대문구 통일로 109,서대문구,갈비,(지번) 미근동 168,STORE_SDM00113,서대문원조통술집
서울 서대문구 연세로7안길 42 유림빌딩 1층,서대문구,"곱창,막창",(지번) 창천동 53-91,STORE_SDM00114,배바위양곱창
서울 서대문구 증가로10길 14,서대문구,떡볶이,(지번) 남가좌동 341-1,STORE_SDM00115,이정희떡볶이
서울 서대문구 이화여대3길 10 1층,서대문구,"돈까스,우동",(지번) 대현동 56-27,STORE_SDM00116,소바야린
서울 서대문구 연세로2길 91,서대문구,동남아음식,(지번) 대현동 104-25,STORE_SDM00117,방콕익스프레스 신촌본점
서울 서대문구 연세로5가길 1,서대문구,닭요리,(지번) 창천동 57-8,STORE_SDM00118,춘천집닭갈비막국수
서울 서대문구 백련사길 99,서대문구,한식,(지번) 홍은동 산 26-133,STORE_SDM00119,백년약수골
서울 서대문구 연세로 26-1,서대문구,"멕시칸,브라질",(지번) 창천동 31-28,STORE_SDM00120,타코벨 신촌점
서울 서대문구 연희로26길 23,서대문구,일본식주점,(지번) 연희동 75-18,STORE_SDM00121,유우
서울 서대문구 연대동문길 24,서대문구,중화요리,(지번) 대신동 50-2,STORE_SDM00122,효동각 본점
서울 서대문구 연희로5길 58 1층,서대문구,카페,(지번) 연희동 220-40,STORE_SDM00123,올레무스 (휴업중)
서울 서대문구 성산로22길 4,서대문구,일본식라면,(지번) 창천동 91-6,STORE_SDM00124,가마마루이
서울 서대문구 연세로 8 3층,서대문구,보드카페,(지번) 창천동 18-31,STORE_SDM00125,레드버튼 신촌점
서울 서대문구 충정로2길 8,서대문구,이탈리안,(지번) 충정로3가 360-22,STORE_SDM00126,충정각
서울 서대문구 연세로5가길 31,서대문구,삼겹살,(지번) 창천동 57-40,STORE_SDM00127,설레임삼겹살1989
서울 서대문구 홍은중앙로 27,서대문구,국수,(지번) 홍은동 48-100,STORE_SDM00128,홍은손칼국수전문점
서울 서대문구 성산로 333,서대문구,카페,(지번) 연희동 192-17,STORE_SDM00129,디폴트밸류
서울 서대문구 명물길 21 지하1층,서대문구,양식,(지번) 창천동 41-14,STORE_SDM00130,마녀주방 신촌점
서울 서대문구 이화여대5길 7-3,서대문구,일본식라면,(지번) 대현동 56-21,STORE_SDM00131,가야가야 이대점
서울 서대문구 불광천길 150,서대문구,국수,(지번) 북가좌동 345-27,STORE_SDM00132,맛있는칼국수
"서울 서대문구 연세로 10-1 즐거운빌딩 1,2,3층",서대문구,커피전문점,(지번) 창천동 18-55,STORE_SDM00133,스타벅스 신촌점
서울 서대문구 연희로 46-1,서대문구,"육류,고기",(지번) 연희동 353-111,STORE_SDM00134,한우명가
서울 서대문구 이화여대1안길 9,서대문구,고양이카페,(지번) 대현동 90-30,STORE_SDM00135,지구별고양이
서울 서대문구 연세로7길 22,서대문구,"호프,요리주점",(지번) 창천동 52-66,STORE_SDM00136,술익는마을
서울 서대문구 연세로11길 25,서대문구,"호프,요리주점",(지번) 창천동 52-157,STORE_SDM00137,포석정
서울 서대문구 연세로7길 38,서대문구,"육류,고기",(지번) 창천동 53-15,STORE_SDM00138,소문난집
서울 서대문구 연희로4길 10 이구삼동베이커리 반지하,서대문구,"제과,베이커리",(지번) 창천동 441,STORE_SDM00139,리히트케이크
서울 서대문구 증가로 48,서대문구,카페,(지번) 연희동 100-2,STORE_SDM00140,쿳사
서울 서대문구 명지대길 83,서대문구,갈비,(지번) 남가좌동 3-118,STORE_SDM00141,미소그릴 남가좌점
서울 서대문구 연대동문길 49,서대문구,양식,(지번) 대신동 91-15,STORE_SDM00142,스탠바이키친
서울 서대문구 신촌로 93 1층,서대문구,커피전문점,(지번) 창천동 30-8,STORE_SDM00143,투썸플레이스 신촌점
서울 서대문구 증가로 13-9 2층,서대문구,이탈리안,(지번) 연희동 133-30,STORE_SDM00144,작은나폴리
서울 서대문구 명물길 32 준성빌딩 지하1층,서대문구,실내포장마차,(지번) 창천동 13-2,STORE_SDM00145,코다차야 신촌점
서울 서대문구 충정로 43-4,서대문구,오리,(지번) 충정로3가 190-5,STORE_SDM00146,푸른초장 오리와메밀
서울 서대문구 통일로39가길 24 1층,서대문구,이탈리안,(지번) 홍제동 330-92,STORE_SDM00147,홍제파스타
서울 서대문구 영천시장길 56,서대문구,갈비,(지번) 옥천동 68,STORE_SDM00148,최가상회
서울 서대문구 연세로9길 37 102호,서대문구,"초밥,롤",(지번) 창천동 53-3,STORE_SDM00149,김판석초밥
서울 서대문구 연세로 33,서대문구,패스트푸드,(지번) 창천동 33-12,STORE_SDM00150,맥도날드 연세대점
서울 서대문구 연세로9길 16,서대문구,일식,(지번) 창천동 52-23,STORE_SDM00151,하꾸야 신촌본점
서울 서대문구 연희맛로 33 2층,서대문구,디저트카페,(지번) 연희동 132-51,STORE_SDM00152,크림필즈 연희본점
서울 서대문구 연세로11길 22,서대문구,떡볶이,(지번) 창천동 52-156,STORE_SDM00153,유자유김치떡볶이 신촌점
서울 서대문구 통일로9안길 28-5,서대문구,"육류,고기",(지번) 충정로2가 16-20,STORE_SDM00154,고향촌
서울 서대문구 연세로11길 8,서대문구,중화요리,(지번) 창천동 52-5,STORE_SDM00155,라화쿵부 신촌점
서울 서대문구 충정로 22-2,서대문구,"육류,고기",(지번) 충정로3가 272,STORE_SDM00156,고릴라
서울 서대문구 연희로11나길 7-5 지하 1층,서대문구,"제과,베이커리",(지번) 연희동 128-26,STORE_SDM00157,연희동오븐
서울 서대문구 연세로4길 21,서대문구,이탈리안,(지번) 창천동 13-83,STORE_SDM00158,소담식당
서울 서대문구 증가로 18,서대문구,"제과,베이커리",(지번) 연희동 92-18,STORE_SDM00159,포포브레드
서울 서대문구 연희로11가길 42,서대문구,테마카페,(지번) 연희동 273-9,STORE_SDM00160,연희대공원
서울 서대문구 통일로 451,서대문구,커피전문점,(지번) 홍제동 301-19,STORE_SDM00161,스타벅스 홍제역점
서울 서대문구 충정로9길 10-5,서대문구,베트남음식,(지번) 충정로2가 99-27,STORE_SDM00162,하노이맛집
서울 서대문구 수색로10길 13,서대문구,장어,(지번) 북가좌동 371-11,STORE_SDM00163,장어세상
서울 서대문구 명물길 66 2층,서대문구,테마카페,(지번) 창천동 5-21,STORE_SDM00164,방탈출 룸익스케이프 화이트점
서울 서대문구 연세로12길 39,서대문구,양식,(지번) 창천동 2-77,STORE_SDM00165,뉴욕비앤씨 신촌점
서울 서대문구 이화여대길 63 2층,서대문구,인도음식,(지번) 대현동 56-51,STORE_SDM00166,아건 이대점
서울 서대문구 수색로 28-5,서대문구,닭요리,(지번) 남가좌동 291-28,STORE_SDM00167,닭내장집
서울 서대문구 북아현로26길 31-6,서대문구,음식점,(지번) 북아현동 1-565,STORE_SDM00168,헤비사이드
서울 서대문구 연세로5길 28,서대문구,"게,대게",(지번) 창천동 62-2,STORE_SDM00169,죽해수산
서울 서대문구 연희로16길 7-15,서대문구,카페,(지번) 연희동 69-3,STORE_SDM00170,시간이머무는홍차가게
서울 서대문구 북아현로 2 2층,서대문구,"호프,요리주점",(지번) 북아현동 135-9,STORE_SDM00171,테라스
서울 서대문구 통일로39나길 1 1층,서대문구,일식집,(지번) 홍제동 330-238,STORE_SDM00172,소소식탁
서울 서대문구 거북골로24길 27-8 1층,서대문구,카페,(지번) 북가좌동 346-13,STORE_SDM00173,알키미스타
서울 서대문구 연희로11가길 53 지하 1층 1호,서대문구,햄버거,(지번) 연희동 192-29,STORE_SDM00174,페퍼민트패티
서울 서대문구 연희로11가길 43,서대문구,일식,(지번) 연희동 192-1,STORE_SDM00175,로얄싸롱
서울 서대문구 연세로7안길 37 1층,서대문구,"멕시칸,브라질",(지번) 창천동 53-20,STORE_SDM00176,타코로코
서울 서대문구 모래내로 285,서대문구,삼계탕,(지번) 홍은동 405-8,STORE_SDM00177,호반으로부터
서울 서대문구 증가로23나길 25,서대문구,"초밥,롤",(지번) 북가좌동 295-18,STORE_SDM00178,스시소우카이
"서울 서대문구 연희맛로 7-8 2,3층",서대문구,"스테이크,립",(지번) 연희동 189-6,STORE_SDM00179,쉐프수
서울 서대문구 충정로 71-5 1층,서대문구,카페,(지번) 충정로2가 78,STORE_SDM00180,로네펠트 서대문점
서울 서대문구 이화여대7길 31-4 1층,서대문구,카페,(지번) 대현동 37-7,STORE_SDM00181,원앤온리커피
서울 서대문구 신촌로 121 1층,서대문구,패스트푸드,(지번) 창천동 20-41,STORE_SDM00182,버거킹 신촌1점
서울 서대문구 연세로5길 26,서대문구,국밥,(지번) 창천동 62-1,STORE_SDM00183,보승회관 신촌점
서울 서대문구 신촌로11길 6,서대문구,일식집,(지번) 창천동 72-36,STORE_SDM00184,다성일식
서울 서대문구 연세로7안길 16-3,서대문구,"돈까스,우동",(지번) 창천동 52-114,STORE_SDM00185,하루돈까스 신촌본점
서울 서대문구 신촌역로 16 1층,서대문구,일본식라면,(지번) 대현동 27-63,STORE_SDM00186,라멘81번옥 신촌점
서울 서대문구 응암로1길 3,서대문구,"해물,생선",(지번) 북가좌동 309-12,STORE_SDM00187,무안갯벌낙지 북가좌점
서울 서대문구 신촌로 125,서대문구,"돈까스,우동",(지번) 창천동 20-99,STORE_SDM00188,무사시
서울 서대문구 동교로 296 1~3층,서대문구,"제과,베이커리",(지번) 연희동 218-19,STORE_SDM00189,망넛이네
서울 서대문구 세무서7길 12-6 1층,서대문구,"초밥,롤",(지번) 홍제동 266-21,STORE_SDM00190,문화촌초밥집
서울 서대문구 신촌로 67 거촌빌딩 지하1층,서대문구,중화요리,(지번) 창천동 72-21,STORE_SDM00191,난향
서울 서대문구 충정로11길 12 2층,서대문구,중화요리,(지번) 충정로2가 29,STORE_SDM00192,짬뽕주의
서울 서대문구 경기대로 26-26 더스타일하우스디센트럴 201동 B106호,서대문구,"게,대게",(지번) 충정로3가 72-1,STORE_SDM00193,원조봉순게장
서울 서대문구 연세로13길 7 한성빌딩 1층,서대문구,일식,(지번) 창천동 78-19,STORE_SDM00194,텐동미세기
서울 서대문구 수색로10길 10,서대문구,카페,(지번) 북가좌동 383-7,STORE_SDM00195,서호파이
서울 서대문구 연세로5나길 20 지하 1층,서대문구,국수,(지번) 창천동 57-61,STORE_SDM00196,조선의육개장칼국수 신촌점
서울 서대문구 연희로 81-5 평화빌딩 1층 2호,서대문구,일본식라면,(지번) 연희동 193-2,STORE_SDM00197,멘야산다이메 연희점
서울 서대문구 간호대로3길 60 1층,서대문구,"돈까스,우동",(지번) 홍제동 277-38,STORE_SDM00198,찜우동
서울 서대문구 연세로12길 27 1층,서대문구,"호프,요리주점",(지번) 창천동 2-7,STORE_SDM00199,뉴타운
서울 서대문구 통일로39가길 10-3,서대문구,닭요리,(지번) 홍제동 330-78,STORE_SDM00200,용씨네 누룽지통닭구이
서울 서대문구 연세로12길 37-3 2층,서대문구,디저트카페,(지번) 창천동 2-37,STORE_SDM00201,라플로레종
서울 서대문구 신촌역로 21 1층,서대문구,분식,(지번) 대현동 110-7,STORE_SDM00202,영미김밥
서울 서대문구 연세로7안길 18,서대문구,"곱창,막창",(지번) 창천동 52-94,STORE_SDM00203,김덕후의곱창조 신촌점
서울 서대문구 수색로 28-5,서대문구,떡볶이,(지번) 남가좌동 291-45,STORE_SDM00204,신흥떡볶이
서울 서대문구 연희로11라길 10-6,서대문구,카페,(지번) 연희동 132-32,STORE_SDM00205,비하인드리메인
서울 서대문구 연세로 19,서대문구,디저트카페,(지번) 창천동 31-45,STORE_SDM00206,설빙 신촌점
서울 서대문구 통일로 413 연세스포츠센터 5층,서대문구,샤브샤브,(지번) 홍제동 158-33,STORE_SDM00207,소담촌 홍제점
서울 서대문구 연세로4길 46,서대문구,퓨전일식,(지번) 창천동 5-95,STORE_SDM00208,신촌돈부리모노
서울 서대문구 연희맛로 17-21,서대문구,커피전문점,(지번) 연희동 189-4,STORE_SDM00209,연희커피
서울 서대문구 명지대길 103 7층,서대문구,키즈카페,(지번) 남가좌동 2-19,STORE_SDM00210,헬로방방 남가좌점
서울 서대문구 연세로4길 25,서대문구,실내포장마차,(지번) 창천동 13-24,STORE_SDM00211,청담동포장마차
서울 서대문구 연희로 166 1층,서대문구,"초밥,롤",(지번) 연희동 79-31,STORE_SDM00212,스시마쯔
서울 서대문구 증가로10길 57,서대문구,이탈리안,(지번) 남가좌동 324-11,STORE_SDM00213,주인백파스타 명지대점
서울 서대문구 이화여대길 88-3,서대문구,아이스크림,(지번) 대현동 142-17,STORE_SDM00214,솔리드웍스 아이스크림
서울 서대문구 연세로5나길 47 1층,서대문구,조개,(지번) 창천동 62-48,STORE_SDM00215,청춘대로
서울 서대문구 충정로 47 신원빌딩 지하 1층,서대문구,"육류,고기",(지번) 충정로3가 189,STORE_SDM00216,오소오소 서대문직영점
서울 서대문구 통일로40길 5,서대문구,국수,(지번) 홍제동 299-23,STORE_SDM00217,즉석우동국수
서울 서대문구 이화여대3길 28 1층 101호,서대문구,"돈까스,우동",(지번) 대현동 37-31,STORE_SDM00218,유야케도쿄
서울 서대문구 충정로4길 28,서대문구,디저트카페,(지번) 충정로3가 348-1,STORE_SDM00219,카페에뚜왈 충정로점
서울 서대문구 연세로7길 29 1층,서대문구,삼겹살,(지번) 창천동 57-37,STORE_SDM00220,삼미식당 신촌점
서울 서대문구 연세로9길 22,서대문구,양꼬치,(지번) 창천동 52-32,STORE_SDM00221,신촌양꼬치
서울 서대문구 충정로11길 28,서대문구,회,(지번) 충정로2가 37-14,STORE_SDM00222,널벅지횟집
서울 서대문구 연세로11길 13 2층,서대문구,인도음식,(지번) 창천동 52-25,STORE_SDM00223,머노까머나 신촌점
서울 서대문구 이화여대5길 28 1층,서대문구,일식,(지번) 대현동 37-69,STORE_SDM00224,긴자료코 이대점
서울 서대문구 연세로7안길 2 2층,서대문구,"돈까스,우동",(지번) 창천동 33-47,STORE_SDM00225,카츠미 신촌점
서울 서대문구 연세로9길 14,서대문구,치킨,(지번) 창천동 52-169,STORE_SDM00226,칠칠켄터키신촌점 (2021년 12월 예정)
서울 서대문구 연세로4길 36,서대문구,"스테이크,립",(지번) 창천동 13-36,STORE_SDM00227,스테이터 신촌점
서울 서대문구 통일로 476 상가 1층,서대문구,설렁탕,(지번) 홍제동 294-36,STORE_SDM00228,조선설렁탕
서울 서대문구 이화여대5길 16,서대문구,치킨,(지번) 대현동 56-141,STORE_SDM00229,아웃닭 이대점
서울 서대문구 연세로2마길 14 2층,서대문구,카페,(지번) 대현동 104-18,STORE_SDM00230,벤치커피스튜디오
서울 서대문구 북아현로2안길 6 1층,서대문구,"제과,베이커리",(지번) 북아현동 134-3,STORE_SDM00231,파파브레드
서울 서대문구 충정로 70,서대문구,양식,(지번) 미근동 332,STORE_SDM00232,뚜띠쿠치나 서대문점
서울 서대문구 연세로2길 95 1층,서대문구,"족발,보쌈",(지번) 대현동 104-25,STORE_SDM00233,대현매운족발
서울 서대문구 연세로4길 1 지하 1층,서대문구,중식,(지번) 창천동 18-10,STORE_SDM00234,신룽푸마라탕 신촌점
서울 서대문구 명물길 6 5층,서대문구,카페,(지번) 창천동 18-5,STORE_SDM00235,휴
서울 서대문구 연희맛로 17-49,서대문구,이탈리안,(지번) 연희동 190-1,STORE_SDM00236,제니스카페
서울 서대문구 연세로5나길 6,서대문구,참치회,(지번) 창천동 57-9,STORE_SDM00237,최완식참치
서울 서대문구 연세로2마길 30,서대문구,"찌개,전골",(지번) 대현동 110-15,STORE_SDM00238,고냉지
서울 서대문구 통일로 442-1,서대문구,패스트푸드,(지번) 홍제동 253-11,STORE_SDM00239,맥도날드 홍제역점
서울 서대문구 이화여대3길 12 1층,서대문구,분식,(지번) 대현동 56-33,STORE_SDM00240,삭 이대본점
서울 서대문구 이화여대5길 6 1층,서대문구,일식집,(지번) 대현동 56-110,STORE_SDM00241,낭만식탁
서울 서대문구 수색로 56 성공타워 1층,서대문구,패스트푸드,(지번) 북가좌동 487,STORE_SDM00242,버거킹 가재울뉴타운점
서울 서대문구 이화여대7길 16 2층,서대문구,분식,(지번) 대현동 56-68,STORE_SDM00243,디델리 이대점
서울 서대문구 명물길 70 1층,서대문구,국수,(지번) 창천동 5-11,STORE_SDM00244,김광석신촌칼국수 이대직영점
서울 서대문구 연세로11길 15 1층,서대문구,"해물,생선",(지번) 창천동 52-26,STORE_SDM00245,개미집 신촌점
서울 서대문구 이화여대길 75,서대문구,카페,(지번) 대현동 37-1,STORE_SDM00246,꽃피다이화다방
서울 서대문구 연희로 34,서대문구,닭요리,(지번) 창천동 444-1,STORE_SDM00247,연남닭발
